library,logN,q0,delta,depth,QCount,logQ,PCount,logP,dnum,maxDigitBits,logQP,bound,margin,ok,err,digits
lattigo,15,60,58,9,10,582,3,180,4,176,762,881,119,1,,L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,58,9,10,582,4,240,3,234,822,881,59,1,,L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,58,9,10,582,5,300,2,292,882,881,-1,1,,L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,59,9,10,591,1,60,10,60,651,881,230,1,,L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,59,9,10,591,2,120,5,119,711,881,170,1,,L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,59,9,10,591,3,180,4,178,771,881,110,1,,L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,59,9,10,591,4,240,3,237,831,881,50,1,,L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,59,9,10,591,5,300,2,296,891,881,-10,1,,L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,60,9,10,600,1,60,10,60,660,881,221,1,,L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,60,9,10,600,2,120,5,120,720,881,161,1,,L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,60,9,10,600,3,180,4,180,780,881,101,1,,L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,60,9,10,600,4,240,3,240,840,881,41,1,,L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,60,9,10,600,5,300,2,300,900,881,-19,1,,L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,61,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,62,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,63,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,64,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,65,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,66,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,67,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,68,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,69,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,70,9,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,9,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,9,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,9,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,9,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,45,10,11,510,1,60,11,60,570,881,311,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,45,10,11,510,2,120,6,105,630,881,251,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,45,10,11,510,3,180,4,150,690,881,191,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,45,10,11,510,4,240,3,195,750,881,131,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,45,10,11,510,5,300,3,240,810,881,71,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,46,10,11,520,1,60,11,60,580,881,301,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,46,10,11,520,2,120,6,106,640,881,241,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,46,10,11,520,3,180,4,152,700,881,181,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,46,10,11,520,4,240,3,198,760,881,121,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,46,10,11,520,5,300,3,244,820,881,61,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,47,10,11,530,1,60,11,60,590,881,291,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,47,10,11,530,2,120,6,107,650,881,231,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,47,10,11,530,3,180,4,154,710,881,171,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,47,10,11,530,4,240,3,201,770,881,111,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,47,10,11,530,5,300,3,248,830,881,51,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,48,10,11,540,1,60,11,60,600,881,281,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,48,10,11,540,2,120,6,108,660,881,221,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,48,10,11,540,3,180,4,156,720,881,161,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,48,10,11,540,4,240,3,204,780,881,101,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,48,10,11,540,5,300,3,252,840,881,41,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,49,10,11,550,1,60,11,60,610,881,271,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,49,10,11,550,2,120,6,109,670,881,211,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,49,10,11,550,3,180,4,158,730,881,151,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,49,10,11,550,4,240,3,207,790,881,91,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,49,10,11,550,5,300,3,256,850,881,31,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,50,10,11,560,1,60,11,60,620,881,261,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,50,10,11,560,2,120,6,110,680,881,201,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,50,10,11,560,3,180,4,160,740,881,141,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,50,10,11,560,4,240,3,210,800,881,81,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,50,10,11,560,5,300,3,260,860,881,21,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,51,10,11,570,1,60,11,60,630,881,251,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,51,10,11,570,2,120,6,111,690,881,191,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,51,10,11,570,3,180,4,162,750,881,131,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,51,10,11,570,4,240,3,213,810,881,71,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,51,10,11,570,5,300,3,264,870,881,11,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,52,10,11,580,1,60,11,60,640,881,241,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,52,10,11,580,2,120,6,112,700,881,181,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,52,10,11,580,3,180,4,164,760,881,121,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,52,10,11,580,4,240,3,216,820,881,61,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,52,10,11,580,5,300,3,268,880,881,1,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,53,10,11,590,1,60,11,60,650,881,231,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,53,10,11,590,2,120,6,113,710,881,171,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,53,10,11,590,3,180,4,166,770,881,111,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,53,10,11,590,4,240,3,219,830,881,51,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,53,10,11,590,5,300,3,272,890,881,-9,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,54,10,11,600,1,60,11,60,660,881,221,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,54,10,11,600,2,120,6,114,720,881,161,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,54,10,11,600,3,180,4,168,780,881,101,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,54,10,11,600,4,240,3,222,840,881,41,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,54,10,11,600,5,300,3,276,900,881,-19,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,55,10,11,610,1,60,11,60,670,881,211,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,55,10,11,610,2,120,6,115,730,881,151,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,55,10,11,610,3,180,4,170,790,881,91,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,55,10,11,610,4,240,3,225,850,881,31,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,55,10,11,610,5,300,3,280,910,881,-29,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,56,10,11,620,1,60,11,60,680,881,201,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,56,10,11,620,2,120,6,116,740,881,141,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,56,10,11,620,3,180,4,172,800,881,81,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,56,10,11,620,4,240,3,228,860,881,21,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,56,10,11,620,5,300,3,284,920,881,-39,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,57,10,11,630,1,60,11,60,690,881,191,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,57,10,11,630,2,120,6,117,750,881,131,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,57,10,11,630,3,180,4,174,810,881,71,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,57,10,11,630,4,240,3,231,870,881,11,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,57,10,11,630,5,300,3,288,930,881,-49,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,58,10,11,640,1,60,11,60,700,881,181,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,58,10,11,640,2,120,6,118,760,881,121,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,58,10,11,640,3,180,4,176,820,881,61,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,58,10,11,640,4,240,3,234,880,881,1,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,58,10,11,640,5,300,3,292,940,881,-59,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,59,10,11,650,1,60,11,60,710,881,171,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,59,10,11,650,2,120,6,119,770,881,111,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,59,10,11,650,3,180,4,178,830,881,51,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,59,10,11,650,4,240,3,237,890,881,-9,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,59,10,11,650,5,300,3,296,950,881,-69,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,60,10,11,660,1,60,11,60,720,881,161,1,,L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,60,10,11,660,2,120,6,120,780,881,101,1,,L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,60,10,11,660,3,180,4,180,840,881,41,1,,L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,60,10,11,660,4,240,3,240,900,881,-19,1,,L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,60,10,11,660,5,300,3,300,960,881,-79,1,,L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,61,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,62,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,63,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,64,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
