preset,logN,depth,delta,mode,library,dnum,PCount,logP,level,rep,enc_dec,rot1,ks_loss
B,14,6,42,1t,openfhe,4,2,120,3,6,31.3217,29.3936,1.9281000000000006
B,14,6,42,1t,openfhe,4,2,120,3,7,31.3084,29.2612,2.0472
B,14,6,42,1t,openfhe,4,2,120,3,8,31.317,29.2393,2.0777
B,14,6,42,1t,openfhe,4,2,120,3,9,31.325,29.0488,2.2761999999999993
B,14,6,42,1t,openfhe,4,2,120,3,10,31.3384,28.6147,2.723700000000001
B,14,6,42,1t,openfhe,4,2,120,3,11,31.2989,28.866,2.4329
B,14,6,42,1t,openfhe,4,2,120,4,0,31.3114,29.3217,1.9896999999999991
B,14,6,42,1t,openfhe,4,2,120,4,1,31.3219,29.1104,2.211500000000001
B,14,6,42,1t,openfhe,4,2,120,4,2,31.3048,29.1326,2.1722
B,14,6,42,1t,openfhe,4,2,120,4,3,31.2989,28.9574,2.3415
B,14,6,42,1t,openfhe,4,2,120,4,4,31.3163,28.5627,2.7535999999999987
B,14,6,42,1t,openfhe,4,2,120,4,5,31.2977,28.6545,2.6432
B,14,6,42,1t,openfhe,4,2,120,4,6,31.3039,29.4127,1.8911999999999978
B,14,6,42,1t,openfhe,4,2,120,4,7,31.3154,29.256,2.0594
B,14,6,42,1t,openfhe,4,2,120,4,8,31.2918,29.2365,2.055299999999999
B,14,6,42,1t,openfhe,4,2,120,4,9,31.3297,29.0417,2.2880000000000003
B,14,6,42,1t,openfhe,4,2,120,4,10,31.2933,28.607,2.6862999999999992
B,14,6,42,1t,openfhe,4,2,120,4,11,31.3152,28.8424,2.4727999999999994
B,14,6,42,1t,openfhe,4,2,120,5,0,31.3092,29.3418,1.9674000000000014
B,14,6,42,1t,openfhe,4,2,120,5,1,31.318,29.0927,2.2253000000000007
B,14,6,42,1t,openfhe,4,2,120,5,2,31.2949,29.191,2.1038999999999994
B,14,6,42,1t,openfhe,4,2,120,5,3,31.2995,28.9598,2.339699999999997
B,14,6,42,1t,openfhe,4,2,120,5,4,31.3009,28.5596,2.741299999999999
B,14,6,42,1t,openfhe,4,2,120,5,5,31.3111,28.6543,2.6568000000000005
B,14,6,42,1t,openfhe,4,2,120,5,6,31.3261,29.3765,1.9496000000000002
B,14,6,42,1t,openfhe,4,2,120,5,7,31.302,29.2569,2.045099999999998
B,14,6,42,1t,openfhe,4,2,120,5,8,31.3008,29.236,2.064799999999998
B,14,6,42,1t,openfhe,4,2,120,5,9,31.3139,29.0407,2.273199999999999
B,14,6,42,1t,openfhe,4,2,120,5,10,31.3367,28.5919,2.7448000000000015
B,14,6,42,1t,openfhe,4,2,120,5,11,31.3051,28.8402,2.4649
B,14,6,42,1t,openfhe,4,2,120,6,0,31.3214,29.3002,2.0212000000000003
B,14,6,42,1t,openfhe,4,2,120,6,1,31.3077,29.0946,2.2131000000000007
B,14,6,42,1t,openfhe,4,2,120,6,2,31.3106,29.1554,2.1552000000000007
B,14,6,42,1t,openfhe,4,2,120,6,3,31.3176,28.9462,2.3713999999999977
B,14,6,42,1t,openfhe,4,2,120,6,4,31.3114,28.5882,2.7231999999999985
B,14,6,42,1t,openfhe,4,2,120,6,5,31.3099,28.6704,2.639499999999998
B,14,6,42,1t,openfhe,4,2,120,6,6,31.3244,29.3883,1.9360999999999997
B,14,6,42,1t,openfhe,4,2,120,6,7,31.3229,29.2782,2.0447000000000024
B,14,6,42,1t,openfhe,4,2,120,6,8,31.2981,29.2446,2.053500000000003
B,14,6,42,1t,openfhe,4,2,120,6,9,31.3178,29.0279,2.2898999999999994
B,14,6,42,1t,openfhe,4,2,120,6,10,31.3164,28.6028,2.713600000000003
B,14,6,42,1t,openfhe,4,2,120,6,11,31.3125,28.8431,2.4694000000000003
B,14,6,42,1t,seal,7,1,60,1,0,34.1121,28.9438,5.168299999999999
B,14,6,42,1t,seal,7,1,60,1,1,34.1148,28.9792,5.135600000000004
B,14,6,42,1t,seal,7,1,60,1,2,34.1256,28.9875,5.138099999999998
B,14,6,42,1t,seal,7,1,60,1,3,34.0926,28.9441,5.1484999999999985
B,14,6,42,1t,seal,7,1,60,1,4,34.1122,28.9505,5.1617
B,14,6,42,1t,seal,7,1,60,1,5,34.1219,28.9546,5.167299999999997
B,14,6,42,1t,seal,7,1,60,1,6,34.1227,28.9446,5.178100000000001
B,14,6,42,1t,seal,7,1,60,1,7,34.1261,28.9557,5.170400000000001
B,14,6,42,1t,seal,7,1,60,1,8,34.1025,28.8885,5.213999999999999
B,14,6,42,1t,seal,7,1,60,1,9,34.1173,28.9439,5.173400000000001
B,14,6,42,1t,seal,7,1,60,1,10,34.1397,28.9709,5.168799999999997
B,14,6,42,1t,seal,7,1,60,1,11,34.1369,28.9664,5.170499999999997
B,14,6,42,1t,seal,7,1,60,2,0,34.0787,28.9649,5.113799999999998
B,14,6,42,1t,seal,7,1,60,2,1,34.0997,28.9841,5.115599999999997
B,14,6,42,1t,seal,7,1,60,2,2,34.0888,28.9629,5.125899999999998
B,14,6,42,1t,seal,7,1,60,2,3,34.1151,28.9185,5.1965999999999966
B,14,6,42,1t,seal,7,1,60,2,4,34.136,28.9639,5.172100000000004
B,14,6,42,1t,seal,7,1,60,2,5,34.132,28.9437,5.188299999999998
B,14,6,42,1t,seal,7,1,60,2,6,34.1088,28.9496,5.159200000000002
B,14,6,42,1t,seal,7,1,60,2,7,34.1321,28.9466,5.185500000000001
B,14,6,42,1t,seal,7,1,60,2,8,34.131,28.9126,5.218399999999999
B,14,6,42,1t,seal,7,1,60,2,9,34.1054,28.9757,5.129700000000003
B,14,6,42,1t,seal,7,1,60,2,10,34.1171,28.994,5.123100000000001
B,14,6,42,1t,seal,7,1,60,2,11,34.1072,28.9624,5.1448
B,14,6,42,1t,seal,7,1,60,3,0,34.1043,28.9511,5.153200000000002
B,14,6,42,1t,seal,7,1,60,3,1,34.1388,28.9782,5.160600000000002
B,14,6,42,1t,seal,7,1,60,3,2,34.1206,28.9727,5.1479000000000035
B,14,6,42,1t,seal,7,1,60,3,3,34.1312,28.9345,5.1967
B,14,6,42,1t,seal,7,1,60,3,4,34.1061,28.9745,5.131599999999999
B,14,6,42,1t,seal,7,1,60,3,5,34.1089,28.9592,5.149699999999999
B,14,6,42,1t,seal,7,1,60,3,6,34.1271,28.9285,5.198599999999999
B,14,6,42,1t,seal,7,1,60,3,7,34.1268,28.9392,5.187600000000003
B,14,6,42,1t,seal,7,1,60,3,8,34.1307,28.8967,5.233999999999998
B,14,6,42,1t,seal,7,1,60,3,9,34.1159,28.9566,5.159300000000002
B,14,6,42,1t,seal,7,1,60,3,10,34.1198,29.0051,5.114699999999999
B,14,6,42,1t,seal,7,1,60,3,11,34.11,28.9654,5.1446000000000005
B,14,6,42,1t,seal,7,1,60,4,0,34.1217,28.9441,5.177599999999998
B,14,6,42,1t,seal,7,1,60,4,1,34.1153,28.9852,5.130099999999999
B,14,6,42,1t,seal,7,1,60,4,2,34.1053,28.9802,5.1251
B,14,6,42,1t,seal,7,1,60,4,3,34.1167,28.922,5.194700000000001
B,14,6,42,1t,seal,7,1,60,4,4,34.087,28.9501,5.136900000000004
B,14,6,42,1t,seal,7,1,60,4,5,34.1112,28.9555,5.155699999999996
B,14,6,42,1t,seal,7,1,60,4,6,34.1161,28.9232,5.192900000000002
B,14,6,42,1t,seal,7,1,60,4,7,34.1105,28.957,5.153500000000001
B,14,6,42,1t,seal,7,1,60,4,8,34.1177,28.8935,5.2242
B,14,6,42,1t,seal,7,1,60,4,9,34.119,28.9687,5.150300000000001
B,14,6,42,1t,seal,7,1,60,4,10,34.1079,28.9785,5.1294
B,14,6,42,1t,seal,7,1,60,4,11,34.0942,28.9568,5.1373999999999995
B,14,6,42,1t,seal,7,1,60,5,0,34.117,28.9474,5.169599999999999
B,14,6,42,1t,seal,7,1,60,5,1,34.1179,28.9836,5.1343
B,14,6,42,1t,seal,7,1,60,5,2,34.1089,28.967,5.1419
B,14,6,42,1t,seal,7,1,60,5,3,34.1124,28.9318,5.180600000000002
B,14,6,42,1t,seal,7,1,60,5,4,34.1359,28.9695,5.166399999999999
B,14,6,42,1t,seal,7,1,60,5,5,34.1163,28.9605,5.155800000000003
B,14,6,42,1t,seal,7,1,60,5,6,34.0872,28.951,5.136200000000002
B,14,6,42,1t,seal,7,1,60,5,7,34.1114,28.9625,5.148900000000005
B,14,6,42,1t,seal,7,1,60,5,8,34.1217,28.9183,5.2033999999999985
B,14,6,42,1t,seal,7,1,60,5,9,34.1108,28.9772,5.133599999999998
B,14,6,42,1t,seal,7,1,60,5,10,34.1191,28.9967,5.1224000000000025
B,14,6,42,1t,seal,7,1,60,5,11,34.1309,28.9539,5.176999999999996
B,14,6,42,1t,seal,7,1,60,6,0,34.1207,28.9461,5.174599999999998
B,14,6,42,1t,seal,7,1,60,6,1,34.1283,28.9644,5.163900000000002
B,14,6,42,1t,seal,7,1,60,6,2,34.1464,28.9665,5.1799
B,14,6,42,1t,seal,7,1,60,6,3,34.1181,28.9394,5.178699999999999
B,14,6,42,1t,seal,7,1,60,6,4,34.1254,28.966,5.159399999999998
B,14,6,42,1t,seal,7,1,60,6,5,34.1116,28.9433,5.168300000000002
B,14,6,42,1t,seal,7,1,60,6,6,34.1109,28.9495,5.1614
B,14,6,42,1t,seal,7,1,60,6,7,34.1189,28.9499,5.168999999999997
B,14,6,42,1t,seal,7,1,60,6,8,34.1324,28.9009,5.231499999999997
B,14,6,42,1t,seal,7,1,60,6,9,34.1066,28.9631,5.1434999999999995
B,14,6,42,1t,seal,7,1,60,6,10,34.1112,28.9819,5.129299999999997
B,14,6,42,1t,seal,7,1,60,6,11,34.1197,28.9535,5.1662000000000035
B,14,6,42,mt,lattigo,4,2,120,1,0,34.1095,31.0716,3.037899999999997
B,14,6,42,mt,lattigo,4,2,120,1,1,34.1275,31.0789,3.048599999999997
B,14,6,42,mt,lattigo,4,2,120,1,2,34.1413,31.0529,3.0884
B,14,6,42,mt,lattigo,4,2,120,1,3,34.1549,31.0598,3.0950999999999986
B,14,6,42,mt,lattigo,4,2,120,1,4,34.1385,31.0666,3.0718999999999994
B,14,6,42,mt,lattigo,4,2,120,1,5,34.1484,31.087,3.0614000000000026
B,14,6,42,mt,lattigo,4,2,120,1,6,34.1299,31.056,3.0738999999999983
B,14,6,42,mt,lattigo,4,2,120,1,7,34.1174,31.0758,3.0416000000000025
B,14,6,42,mt,lattigo,4,2,120,1,8,34.1346,31.0711,3.0634999999999977
B,14,6,42,mt,lattigo,4,2,120,1,9,34.126,31.0714,3.054599999999997
B,14,6,42,mt,lattigo,4,2,120,1,10,34.1486,31.0673,3.0813000000000024
B,14,6,42,mt,lattigo,4,2,120,1,11,34.1472,31.0652,3.081999999999997
B,14,6,42,mt,lattigo,4,2,120,2,0,34.1224,31.0609,3.0614999999999988
B,14,6,42,mt,lattigo,4,2,120,2,1,34.1356,31.0768,3.058799999999998
B,14,6,42,mt,lattigo,4,2,120,2,2,34.1412,31.0547,3.0864999999999974
B,14,6,42,mt,lattigo,4,2,120,2,3,34.1348,31.0553,3.0794999999999995
B,14,6,42,mt,lattigo,4,2,120,2,4,34.1453,31.0454,3.099899999999998
B,14,6,42,mt,lattigo,4,2,120,2,5,34.1156,31.0703,3.045300000000001
B,14,6,42,mt,lattigo,4,2,120,2,6,34.1262,31.0734,3.0527999999999977
B,14,6,42,mt,lattigo,4,2,120,2,7,34.1186,31.0868,3.0318000000000005
B,14,6,42,mt,lattigo,4,2,120,2,8,34.1317,31.0818,3.049900000000001
B,14,6,42,mt,lattigo,4,2,120,2,9,34.1343,31.0741,3.060200000000002
B,14,6,42,mt,lattigo,4,2,120,2,10,34.1218,31.0625,3.0593000000000004
B,14,6,42,mt,lattigo,4,2,120,2,11,34.1209,31.0982,3.0227000000000004
B,14,6,42,mt,lattigo,4,2,120,3,0,34.1383,31.0765,3.0618000000000016
B,14,6,42,mt,lattigo,4,2,120,3,1,34.1189,31.0687,3.0501999999999967
B,14,6,42,mt,lattigo,4,2,120,3,2,34.1359,31.066,3.0699000000000005
B,14,6,42,mt,lattigo,4,2,120,3,3,34.1412,31.0677,3.0734999999999992
B,14,6,42,mt,lattigo,4,2,120,3,4,34.1464,31.0594,3.0869999999999997
B,14,6,42,mt,lattigo,4,2,120,3,5,34.1288,31.0819,3.0468999999999973
B,14,6,42,mt,lattigo,4,2,120,3,6,34.1386,31.0824,3.056199999999997
B,14,6,42,mt,lattigo,4,2,120,3,7,34.129,31.0677,3.0612999999999992
B,14,6,42,mt,lattigo,4,2,120,3,8,34.1228,31.0751,3.047699999999999
B,14,6,42,mt,lattigo,4,2,120,3,9,34.1299,31.09,3.0398999999999994
B,14,6,42,mt,lattigo,4,2,120,3,10,34.1262,31.0659,3.060299999999998
B,14,6,42,mt,lattigo,4,2,120,3,11,34.1437,31.0633,3.080400000000001
B,14,6,42,mt,lattigo,4,2,120,4,0,34.1255,31.049,3.076500000000003
B,14,6,42,mt,lattigo,4,2,120,4,1,34.1163,31.0664,3.049900000000001
B,14,6,42,mt,lattigo,4,2,120,4,2,34.1204,31.0621,3.0582999999999956
B,14,6,42,mt,lattigo,4,2,120,4,3,34.1422,31.08,3.0622000000000043
B,14,6,42,mt,lattigo,4,2,120,4,4,34.1437,31.0644,3.0793000000000035
B,14,6,42,mt,lattigo,4,2,120,4,5,34.1178,31.074,3.043800000000001
B,14,6,42,mt,lattigo,4,2,120,4,6,34.1545,31.0574,3.0970999999999975
B,14,6,42,mt,lattigo,4,2,120,4,7,34.1259,31.0855,3.0404000000000018
B,14,6,42,mt,lattigo,4,2,120,4,8,34.1451,31.079,3.0660999999999987
B,14,6,42,mt,lattigo,4,2,120,4,9,34.1183,31.0701,3.048199999999998
B,14,6,42,mt,lattigo,4,2,120,4,10,34.1215,31.0734,3.048099999999998
B,14,6,42,mt,lattigo,4,2,120,4,11,34.1495,31.0811,3.068400000000004
B,14,6,42,mt,lattigo,4,2,120,5,0,34.1374,31.0665,3.070899999999998
B,14,6,42,mt,lattigo,4,2,120,5,1,34.1388,31.0775,3.061300000000003
B,14,6,42,mt,lattigo,4,2,120,5,2,34.1216,31.0742,3.0473999999999997
B,14,6,42,mt,lattigo,4,2,120,5,3,34.1391,31.0698,3.0692999999999984
B,14,6,42,mt,lattigo,4,2,120,5,4,34.1343,31.067,3.067300000000003
B,14,6,42,mt,lattigo,4,2,120,5,5,34.1223,31.0558,3.0665000000000013
B,14,6,42,mt,lattigo,4,2,120,5,6,34.1248,31.0813,3.0435000000000016
B,14,6,42,mt,lattigo,4,2,120,5,7,34.1301,31.0463,3.0838
B,14,6,42,mt,lattigo,4,2,120,5,8,34.1303,31.068,3.062299999999997
B,14,6,42,mt,lattigo,4,2,120,5,9,34.1285,31.0678,3.060700000000004
B,14,6,42,mt,lattigo,4,2,120,5,10,34.1251,31.0807,3.044400000000003
B,14,6,42,mt,lattigo,4,2,120,5,11,34.1142,31.0841,3.0300999999999974
B,14,6,42,mt,lattigo,4,2,120,6,0,34.1329,31.0959,3.036999999999999
B,14,6,42,mt,lattigo,4,2,120,6,1,34.124,31.0641,3.0599000000000025
B,14,6,42,mt,lattigo,4,2,120,6,2,34.1407,31.0744,3.066300000000002
B,14,6,42,mt,lattigo,4,2,120,6,3,34.1263,31.068,3.058299999999999
B,14,6,42,mt,lattigo,4,2,120,6,4,34.1198,31.0506,3.0691999999999986
B,14,6,42,mt,lattigo,4,2,120,6,5,34.1279,31.0824,3.045499999999997
B,14,6,42,mt,lattigo,4,2,120,6,6,34.1439,31.0801,3.0638000000000005
B,14,6,42,mt,lattigo,4,2,120,6,7,34.1298,31.082,3.0478000000000023
B,14,6,42,mt,lattigo,4,2,120,6,8,34.1312,31.0713,3.059899999999999
B,14,6,42,mt,lattigo,4,2,120,6,9,34.1271,31.073,3.0540999999999983
B,14,6,42,mt,lattigo,4,2,120,6,10,34.126,31.0495,3.0764999999999993
B,14,6,42,mt,lattigo,4,2,120,6,11,34.1349,31.0632,3.0717000000000034
B,14,6,42,mt,openfhe,4,2,120,1,0,31.312,28.9003,2.4116999999999997
B,14,6,42,mt,openfhe,4,2,120,1,1,31.2919,29.3942,1.8976999999999968
B,14,6,42,mt,openfhe,4,2,120,1,2,31.3032,28.4924,2.8108000000000004
B,14,6,42,mt,openfhe,4,2,120,1,3,31.3096,28.5173,2.792300000000001
B,14,6,42,mt,openfhe,4,2,120,1,4,31.3,29.1141,2.1859
B,14,6,42,mt,openfhe,4,2,120,1,5,31.3007,29.4439,1.8567999999999998
B,14,6,42,mt,openfhe,4,2,120,1,6,31.3009,28.1817,3.1191999999999993
B,14,6,42,mt,openfhe,4,2,120,1,7,31.3011,28.6603,2.6408000000000023
B,14,6,42,mt,openfhe,4,2,120,1,8,31.3079,28.5452,2.762699999999999
B,14,6,42,mt,openfhe,4,2,120,1,9,31.3276,28.7302,2.5974000000000004
B,14,6,42,mt,openfhe,4,2,120,1,10,31.3076,29.0717,2.235900000000001
B,14,6,42,mt,openfhe,4,2,120,1,11,31.33,29.6115,1.7184999999999988
B,14,6,42,mt,openfhe,4,2,120,2,0,31.3178,28.9334,2.3843999999999994
B,14,6,42,mt,openfhe,4,2,120,2,1,31.2992,29.3658,1.933399999999999
B,14,6,42,mt,openfhe,4,2,120,2,2,31.3161,28.5062,2.809899999999999
B,14,6,42,mt,openfhe,4,2,120,2,3,31.3179,28.502,2.8159000000000027
B,14,6,42,mt,openfhe,4,2,120,2,4,31.3173,29.1114,2.2058999999999997
B,14,6,42,mt,openfhe,4,2,120,2,5,31.2997,29.4644,1.8353000000000002
B,14,6,42,mt,openfhe,4,2,120,2,6,31.3064,28.1779,3.128499999999999
B,14,6,42,mt,openfhe,4,2,120,2,7,31.3049,28.6592,2.6457000000000015
B,14,6,42,mt,openfhe,4,2,120,2,8,31.2978,28.5406,2.7571999999999974
B,14,6,42,mt,openfhe,4,2,120,2,9,31.3128,28.7123,2.6005000000000003
B,14,6,42,mt,openfhe,4,2,120,2,10,31.3066,29.0559,2.2506999999999984
B,14,6,42,mt,openfhe,4,2,120,2,11,31.3114,29.6098,1.7015999999999991
B,14,6,42,mt,openfhe,4,2,120,3,0,31.3186,28.9194,2.3992000000000004
B,14,6,42,mt,openfhe,4,2,120,3,1,31.3147,29.3677,1.9469999999999992
B,14,6,42,mt,openfhe,4,2,120,3,2,31.3222,28.498,2.8241999999999976
B,14,6,42,mt,openfhe,4,2,120,3,3,31.32,28.5253,2.794699999999999
B,14,6,42,mt,openfhe,4,2,120,3,4,31.2912,29.1148,2.176400000000001
B,14,6,42,mt,openfhe,4,2,120,3,5,31.3128,29.4894,1.8233999999999995
B,14,6,42,mt,openfhe,4,2,120,3,6,31.3065,28.1633,3.1432
B,14,6,42,mt,openfhe,4,2,120,3,7,31.3394,28.6676,2.671800000000001
B,14,6,42,mt,openfhe,4,2,120,3,8,31.3128,28.545,2.7677999999999976
B,14,6,42,mt,openfhe,4,2,120,3,9,31.2891,28.6957,2.5934000000000026
B,14,6,42,mt,openfhe,4,2,120,3,10,31.3114,29.0542,2.2571999999999974
B,14,6,42,mt,openfhe,4,2,120,3,11,31.3251,29.6195,1.7056000000000004
B,14,6,42,mt,openfhe,4,2,120,4,0,31.3027,28.9043,2.3984000000000023
B,14,6,42,mt,openfhe,4,2,120,4,1,31.3267,29.3669,1.9597999999999978
B,14,6,42,mt,openfhe,4,2,120,4,2,31.3087,28.5074,2.8013000000000012
B,14,6,42,mt,openfhe,4,2,120,4,3,31.3038,28.505,2.7988
B,14,6,42,mt,openfhe,4,2,120,4,4,31.3014,29.1272,2.1742000000000026
B,14,6,42,mt,openfhe,4,2,120,4,5,31.3259,29.4612,1.8646999999999991
B,14,6,42,mt,openfhe,4,2,120,4,6,31.314,28.175,3.1389999999999993
B,14,6,42,mt,openfhe,4,2,120,4,7,31.3081,28.6295,2.6785999999999994
B,14,6,42,mt,openfhe,4,2,120,4,8,31.3259,28.5299,2.7959999999999994
B,14,6,42,mt,openfhe,4,2,120,4,9,31.3358,28.7258,2.6099999999999994
B,14,6,42,mt,openfhe,4,2,120,4,10,31.2956,29.0595,2.2361000000000004
B,14,6,42,mt,openfhe,4,2,120,4,11,31.3435,29.6168,1.7266999999999975
B,14,6,42,mt,openfhe,4,2,120,5,0,31.3171,28.9297,2.3873999999999995
B,14,6,42,mt,openfhe,4,2,120,5,1,31.2851,29.3794,1.9056999999999995
B,14,6,42,mt,openfhe,4,2,120,5,2,31.2936,28.509,2.784600000000001
B,14,6,42,mt,openfhe,4,2,120,5,3,31.3007,28.5258,2.774899999999999
B,14,6,42,mt,openfhe,4,2,120,5,4,31.3233,29.1184,2.2048999999999985
B,14,6,42,mt,openfhe,4,2,120,5,5,31.3066,29.4438,1.8628
B,14,6,42,mt,openfhe,4,2,120,5,6,31.2823,28.1919,3.090399999999999
B,14,6,42,mt,openfhe,4,2,120,5,7,31.3279,28.6475,2.680399999999999
B,14,6,42,mt,openfhe,4,2,120,5,8,31.3126,28.5101,2.8024999999999984
B,14,6,42,mt,openfhe,4,2,120,5,9,31.3051,28.7283,2.5767999999999986
B,14,6,42,mt,openfhe,4,2,120,5,10,31.3187,29.0515,2.267199999999999
B,14,6,42,mt,openfhe,4,2,120,5,11,31.3106,29.6092,1.7013999999999996
B,14,6,42,mt,openfhe,4,2,120,6,0,31.3159,28.9246,2.3912999999999975
B,14,6,42,mt,openfhe,4,2,120,6,1,31.3015,29.3509,1.9506000000000014
B,14,6,42,mt,openfhe,4,2,120,6,2,31.3228,28.486,2.8368
B,14,6,42,mt,openfhe,4,2,120,6,3,31.3247,28.5178,2.806899999999999
B,14,6,42,mt,openfhe,4,2,120,6,4,31.318,29.0936,2.224400000000003
B,14,6,42,mt,openfhe,4,2,120,6,5,31.3163,29.444,1.8722999999999992
B,14,6,42,mt,openfhe,4,2,120,6,6,31.2865,28.1919,3.0946
B,14,6,42,mt,openfhe,4,2,120,6,7,31.3039,28.6517,2.652199999999997
B,14,6,42,mt,openfhe,4,2,120,6,8,31.3064,28.5313,2.7750999999999983
B,14,6,42,mt,openfhe,4,2,120,6,9,31.315,28.7321,2.582900000000002
B,14,6,42,mt,openfhe,4,2,120,6,10,31.3087,29.0675,2.2412000000000027
B,14,6,42,mt,openfhe,4,2,120,6,11,31.3139,29.598,1.7159000000000013
B,14,6,42,mt,seal,7,1,60,1,0,34.1288,28.9353,5.193499999999997
B,14,6,42,mt,seal,7,1,60,1,1,34.1372,28.9593,5.177900000000001
B,14,6,42,mt,seal,7,1,60,1,2,34.1173,28.908,5.209299999999999
B,14,6,42,mt,seal,7,1,60,1,3,34.1319,28.9503,5.181600000000003
B,14,6,42,mt,seal,7,1,60,1,4,34.1115,28.9561,5.1554
B,14,6,42,mt,seal,7,1,60,1,5,34.1263,28.9304,5.195900000000002
B,14,6,42,mt,seal,7,1,60,1,6,34.1001,28.9371,5.162999999999997
B,14,6,42,mt,seal,7,1,60,1,7,34.1238,28.9484,5.175400000000003
B,14,6,42,mt,seal,7,1,60,1,8,34.1075,28.9362,5.171300000000002
B,14,6,42,mt,seal,7,1,60,1,9,34.1181,28.9437,5.174399999999999
B,14,6,42,mt,seal,7,1,60,1,10,34.1151,28.9763,5.1388
B,14,6,42,mt,seal,7,1,60,1,11,34.1184,28.9379,5.180500000000002
B,14,6,42,mt,seal,7,1,60,2,0,34.1227,28.9288,5.193900000000003
B,14,6,42,mt,seal,7,1,60,2,1,34.1107,28.964,5.146700000000003
B,14,6,42,mt,seal,7,1,60,2,2,34.0913,28.9372,5.154099999999996
B,14,6,42,mt,seal,7,1,60,2,3,34.1204,28.9363,5.184099999999997
B,14,6,42,mt,seal,7,1,60,2,4,34.1355,28.992,5.1434999999999995
B,14,6,42,mt,seal,7,1,60,2,5,34.1073,28.9615,5.145800000000001
B,14,6,42,mt,seal,7,1,60,2,6,34.1376,28.9142,5.223399999999998
B,14,6,42,mt,seal,7,1,60,2,7,34.1095,28.9467,5.162799999999997
B,14,6,42,mt,seal,7,1,60,2,8,34.1163,28.94,5.176300000000001
B,14,6,42,mt,seal,7,1,60,2,9,34.1335,28.9653,5.168199999999999
B,14,6,42,mt,seal,7,1,60,2,10,34.1275,28.9513,5.176199999999998
B,14,6,42,mt,seal,7,1,60,2,11,34.1096,28.9407,5.168900000000001
B,14,6,42,mt,seal,7,1,60,3,0,34.1363,28.9158,5.220499999999998
B,14,6,42,mt,seal,7,1,60,3,1,34.1234,28.9565,5.166899999999998
B,14,6,42,mt,seal,7,1,60,3,2,34.1005,28.9211,5.179399999999998
B,14,6,42,mt,seal,7,1,60,3,3,34.1245,28.9289,5.195599999999999
B,14,6,42,mt,seal,7,1,60,3,4,34.1232,28.9758,5.1473999999999975
B,14,6,42,mt,seal,7,1,60,3,5,34.1292,28.9357,5.193499999999997
B,14,6,42,mt,seal,7,1,60,3,6,34.1174,28.9229,5.194500000000005
B,14,6,42,mt,seal,7,1,60,3,7,34.1077,28.9838,5.123900000000003
B,14,6,42,mt,seal,7,1,60,3,8,34.1357,28.9382,5.197500000000002
B,14,6,42,mt,seal,7,1,60,3,9,34.1212,28.9531,5.168100000000003
B,14,6,42,mt,seal,7,1,60,3,10,34.0963,28.9585,5.137799999999999
B,14,6,42,mt,seal,7,1,60,3,11,34.1141,28.9393,5.174800000000001
B,14,6,42,mt,seal,7,1,60,4,0,34.1423,28.9208,5.221499999999999
B,14,6,42,mt,seal,7,1,60,4,1,34.1214,28.9487,5.1727000000000025
B,14,6,42,mt,seal,7,1,60,4,2,34.1429,28.9215,5.221399999999996
B,14,6,42,mt,seal,7,1,60,4,3,34.1284,28.9302,5.1982
B,14,6,42,mt,seal,7,1,60,4,4,34.1392,28.9681,5.171100000000003
B,14,6,42,mt,seal,7,1,60,4,5,34.1176,28.9614,5.156200000000002
B,14,6,42,mt,seal,7,1,60,4,6,34.1441,28.8991,5.245000000000001
B,14,6,42,mt,seal,7,1,60,4,7,34.1173,28.9427,5.174600000000002
B,14,6,42,mt,seal,7,1,60,4,8,34.1219,28.9237,5.198199999999996
B,14,6,42,mt,seal,7,1,60,4,9,34.1279,28.9493,5.178599999999996
B,14,6,42,mt,seal,7,1,60,4,10,34.1243,28.9579,5.166399999999999
B,14,6,42,mt,seal,7,1,60,4,11,34.1025,28.9356,5.166899999999998
B,14,6,42,mt,seal,7,1,60,5,0,34.0985,28.9279,5.1706
B,14,6,42,mt,seal,7,1,60,5,1,34.1311,28.9265,5.204600000000003
B,14,6,42,mt,seal,7,1,60,5,2,34.1163,28.9065,5.209800000000001
B,14,6,42,mt,seal,7,1,60,5,3,34.1121,28.9455,5.166599999999999
B,14,6,42,mt,seal,7,1,60,5,4,34.1258,28.9729,5.152899999999999
B,14,6,42,mt,seal,7,1,60,5,5,34.1079,28.9497,5.158200000000001
B,14,6,42,mt,seal,7,1,60,5,6,34.1218,28.9084,5.2134
B,14,6,42,mt,seal,7,1,60,5,7,34.1217,28.9619,5.159799999999997
B,14,6,42,mt,seal,7,1,60,5,8,34.1109,28.9445,5.166399999999999
B,14,6,42,mt,seal,7,1,60,5,9,34.1096,28.9617,5.1479
B,14,6,42,mt,seal,7,1,60,5,10,34.1217,28.9554,5.166299999999996
B,14,6,42,mt,seal,7,1,60,5,11,34.1161,28.9516,5.164500000000004
B,14,6,42,mt,seal,7,1,60,6,0,34.1142,28.9122,5.201999999999998
B,14,6,42,mt,seal,7,1,60,6,1,34.1152,28.9379,5.1773000000000025
B,14,6,42,mt,seal,7,1,60,6,2,34.1268,28.923,5.203800000000005
B,14,6,42,mt,seal,7,1,60,6,3,34.111,28.9481,5.162899999999997
B,14,6,42,mt,seal,7,1,60,6,4,34.1072,28.9689,5.138299999999997
B,14,6,42,mt,seal,7,1,60,6,5,34.1196,28.9394,5.180199999999999
