library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
openfhe,16,32768,45,45,15,18,2,2,14,512,34,1530,3,180,1710,16,720,180,900,12,136,37,1,
openfhe,16,32768,45,45,17,16,1,1,14,512,34,1530,3,180,1710,18,810,180,990,12,136,37,1,
openfhe,16,32768,45,45,15,18,2,2,14,512,34,1530,2,120,1650,16,720,120,840,17,91,97,1,
openfhe,16,32768,45,45,17,16,1,1,14,512,34,1530,2,120,1650,18,810,120,930,17,91,97,1,
openfhe,16,32768,45,45,15,18,2,2,14,512,34,1530,1,60,1590,16,720,60,780,34,46,157,1,
openfhe,16,32768,45,45,17,16,1,1,14,512,34,1530,1,60,1590,18,810,60,870,34,46,157,1,
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,16,1,1,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1575 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,18,2,2,14,512,35,1575,3,180,1755,17,765,180,945,9,180,-8,0,logQP_boot 1755 > 1747
openfhe,16,32768,45,45,18,16,1,1,14,512,35,1575,3,180,1755,19,855,180,1035,9,180,-8,0,logQP_boot 1755 > 1747
openfhe,16,32768,45,45,16,18,2,2,14,512,35,1575,3,180,1755,17,765,180,945,12,136,-8,0,logQP_boot 1755 > 1747
openfhe,16,32768,45,45,18,16,1,1,14,512,35,1575,3,180,1755,19,855,180,1035,12,136,-8,0,logQP_boot 1755 > 1747
openfhe,16,32768,45,45,16,18,2,2,14,512,35,1575,2,120,1695,17,765,120,885,18,90,52,1,
openfhe,16,32768,45,45,18,16,1,1,14,512,35,1575,2,120,1695,19,855,120,975,18,90,52,1,
openfhe,16,32768,45,45,16,18,2,2,14,512,35,1575,1,60,1635,17,765,60,825,35,46,112,1,
openfhe,16,32768,45,45,18,16,1,1,14,512,35,1575,1,60,1635,19,855,60,915,35,46,112,1,
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,17,18,2,2,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,19,16,1,1,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1620 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,20,3,3,14,512,36,1620,4,240,1860,16,720,240,960,9,181,-113,0,logQP_boot 1860 > 1747
openfhe,16,32768,45,45,17,18,2,2,14,512,36,1620,4,240,1860,18,810,240,1050,9,181,-113,0,logQP_boot 1860 > 1747
openfhe,16,32768,45,45,19,16,1,1,14,512,36,1620,4,240,1860,20,900,240,1140,9,181,-113,0,logQP_boot 1860 > 1747
openfhe,16,32768,45,45,15,20,3,3,14,512,36,1620,3,180,1800,16,720,180,900,12,136,-53,0,logQP_boot 1800 > 1747
openfhe,16,32768,45,45,17,18,2,2,14,512,36,1620,3,180,1800,18,810,180,990,12,136,-53,0,logQP_boot 1800 > 1747
openfhe,16,32768,45,45,19,16,1,1,14,512,36,1620,3,180,1800,20,900,180,1080,12,136,-53,0,logQP_boot 1800 > 1747
openfhe,16,32768,45,45,15,20,3,3,14,512,36,1620,2,120,1740,16,720,120,840,18,91,7,1,
openfhe,16,32768,45,45,17,18,2,2,14,512,36,1620,2,120,1740,18,810,120,930,18,91,7,1,
openfhe,16,32768,45,45,19,16,1,1,14,512,36,1620,2,120,1740,20,900,120,1020,18,91,7,1,
openfhe,16,32768,45,45,15,20,3,3,14,512,36,1620,1,60,1680,16,720,60,780,36,46,67,1,
openfhe,16,32768,45,45,17,18,2,2,14,512,36,1620,1,60,1680,18,810,60,870,36,46,67,1,
openfhe,16,32768,45,45,19,16,1,1,14,512,36,1620,1,60,1680,20,900,60,960,36,46,67,1,
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 1680 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 900 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 900 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 900 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 900 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 900 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 600 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,7,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,8,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 240 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,10,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,10,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,10,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,10,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,10,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,,,,,,,,,,13,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,4,3,14,512,,,,,,,,,,13,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,16,20,3,3,14,512,,,,,,,,,,13,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,18,18,2,2,14,512,,,,,,,,,,13,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,20,16,1,1,14,512,,,,,,,,,,13,,,0,예측 탈락(§8.5 규칙4): logQ 1665 + 예측 logP 180 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,45,15,21,3,4,14,512,37,1665,2,120,1785,16,720,120,840,19,90,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,45,45,15,21,4,3,14,512,37,1665,2,120,1785,16,720,120,840,19,90,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,45,45,16,20,3,3,14,512,37,1665,2,120,1785,17,765,120,885,19,90,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,45,45,18,18,2,2,14,512,37,1665,2,120,1785,19,855,120,975,19,90,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,45,45,20,16,1,1,14,512,37,1665,2,120,1785,21,945,120,1065,19,90,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,45,45,15,21,3,4,14,512,37,1665,1,60,1725,16,720,60,780,37,46,22,1,
openfhe,16,32768,45,45,15,21,4,3,14,512,37,1665,1,60,1725,16,720,60,780,37,46,22,1,
openfhe,16,32768,45,45,16,20,3,3,14,512,37,1665,1,60,1725,17,765,60,825,37,46,22,1,
openfhe,16,32768,45,45,18,18,2,2,14,512,37,1665,1,60,1725,19,855,60,915,37,46,22,1,
openfhe,16,32768,45,45,20,16,1,1,14,512,37,1665,1,60,1725,21,945,60,1005,37,46,22,1,
openfhe,16,32768,45,45,15,22,4,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1710 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,16,21,3,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1710 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,16,21,4,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1710 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,17,20,3,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1710 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,19,18,2,2,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1710 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,16,22,4,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1755 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,17,21,3,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1755 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,17,21,4,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1755 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,18,20,3,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1755 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,20,18,2,2,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1755 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,17,22,4,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1800 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,18,21,3,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1800 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,18,21,4,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1800 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,19,20,3,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1800 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,18,22,4,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1845 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,19,21,3,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1845 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,19,21,4,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1845 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,20,20,3,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1845 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,19,22,4,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1890 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,20,21,3,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1890 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,20,21,4,3,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1890 + 최소 logP 60 > 1747
openfhe,16,32768,45,45,20,22,4,4,14,512,,,,,,,,,,0,,,0,상한 초과 확정: logQ_boot(명목) 1935 + 최소 logP 60 > 1747
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1533 + 예측 logP 1560 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1533 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1533 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1533 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1533 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1533 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,7,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,8,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,11,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,16,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,45,48,15,16,1,1,14,512,,,,,,,,,,32,,,0,/data/yja/openfhe-src/src/pke/lib/scheme/gen-cryptocontext-params-validation.cpp:l.92:validateParametersForCryptocontext(): firstModSize cannot be less than scalingModSize
openfhe,16,32768,45,48,16,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1581 + 예측 logP 1620 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,16,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1581 + 예측 logP 840 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,16,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1581 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,16,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1581 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,16,16,1,1,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1581 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,45,48,16,16,1,1,14,512,,,,,,,,,,6,,,0,예측 탈락(§8.5 규칙4): logQ 1581 + 예측 logP 300 > 1747+60 → 컨텍스트 미생성
