library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
lattigo,16,32768,60,55,9,19.0,4,2,13.0,55,512,29.0,1572.0,2,122.0,1694.0,10.0,555.0,305.0,860.0,15.0,115.0,53.0,1,
lattigo,16,32768,60,55,9,19.0,4,2,13.0,55,512,29.0,1572.0,3,183.0,1755.0,10.0,555.0,305.0,860.0,10.0,170.0,-8.0,0,logQP_boot 1755 > 1747
lattigo,16,32768,60,55,9,,4,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1572 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1572 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1572 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1572 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1572 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,19.0,4,2,13.0,60,512,29.0,1637.0,1,61.0,1698.0,10.0,555.0,305.0,860.0,29.0,60.0,49.0,1,
lattigo,16,32768,60,55,9,19.0,4,2,13.0,60,512,29.0,1637.0,2,122.0,1759.0,10.0,555.0,305.0,860.0,15.0,120.0,-12.0,0,logQP_boot 1759 > 1747
lattigo,16,32768,60,55,9,,4,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1637 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1637 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1637 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1637 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1637 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1637 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,20.0,4,3,13.0,50,512,30.0,1546.0,1,61.0,1607.0,10.0,555.0,305.0,860.0,30.0,60.0,140.0,1,
lattigo,16,32768,60,55,9,20.0,4,3,13.0,50,512,30.0,1546.0,2,122.0,1668.0,10.0,555.0,305.0,860.0,15.0,115.0,79.0,1,
lattigo,16,32768,60,55,9,20.0,4,3,13.0,50,512,30.0,1546.0,3,183.0,1729.0,10.0,555.0,305.0,860.0,10.0,170.0,18.0,1,
lattigo,16,32768,60,55,9,20.0,4,3,13.0,50,512,30.0,1546.0,4,244.0,1790.0,10.0,555.0,305.0,860.0,8.0,225.0,-43.0,0,logQP_boot 1790 > 1747
lattigo,16,32768,60,55,9,,4,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1546 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1546 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1546 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1546 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,20.0,4,3,13.0,55,512,30.0,1611.0,1,61.0,1672.0,10.0,555.0,305.0,860.0,30.0,60.0,75.0,1,
lattigo,16,32768,60,55,9,20.0,4,3,13.0,55,512,30.0,1611.0,2,122.0,1733.0,10.0,555.0,305.0,860.0,15.0,115.0,14.0,1,
lattigo,16,32768,60,55,9,20.0,4,3,13.0,55,512,30.0,1611.0,3,183.0,1794.0,10.0,555.0,305.0,860.0,10.0,170.0,-47.0,0,logQP_boot 1794 > 1747
lattigo,16,32768,60,55,9,,4,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1611 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1611 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1611 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1611 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1611 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,20.0,4,3,13.0,60,512,30.0,1676.0,1,61.0,1737.0,10.0,555.0,305.0,860.0,30.0,60.0,10.0,1,
lattigo,16,32768,60,55,9,20.0,4,3,13.0,60,512,30.0,1676.0,2,122.0,1798.0,10.0,555.0,305.0,860.0,15.0,120.0,-51.0,0,logQP_boot 1798 > 1747
lattigo,16,32768,60,55,9,,4,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1676 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1676 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1676 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1676 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1676 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1676 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,21.0,4,4,13.0,50,512,31.0,1585.0,1,61.0,1646.0,10.0,555.0,305.0,860.0,31.0,60.0,101.0,1,
lattigo,16,32768,60,55,9,21.0,4,4,13.0,50,512,31.0,1585.0,2,122.0,1707.0,10.0,555.0,305.0,860.0,16.0,115.0,40.0,1,
lattigo,16,32768,60,55,9,21.0,4,4,13.0,50,512,31.0,1585.0,3,183.0,1768.0,10.0,555.0,305.0,860.0,11.0,170.0,-21.0,0,logQP_boot 1768 > 1747
lattigo,16,32768,60,55,9,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1585 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1585 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1585 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1585 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1585 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,21.0,4,4,13.0,55,512,31.0,1650.0,1,61.0,1711.0,10.0,555.0,305.0,860.0,31.0,60.0,36.0,1,
lattigo,16,32768,60,55,9,21.0,4,4,13.0,55,512,31.0,1650.0,2,122.0,1772.0,10.0,555.0,305.0,860.0,16.0,115.0,-25.0,0,logQP_boot 1772 > 1747
lattigo,16,32768,60,55,9,,4,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,21.0,4,4,13.0,60,512,31.0,1715.0,1,61.0,1776.0,10.0,555.0,305.0,860.0,31.0,60.0,-29.0,0,logQP_boot 1776 > 1747
lattigo,16,32768,60,55,9,,4,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,9,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1715 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,17.0,2,2,13.0,50,512,28.0,1450.0,1,61.0,1511.0,11.0,610.0,366.0,976.0,28.0,60.0,236.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,50,512,28.0,1450.0,2,122.0,1572.0,11.0,610.0,366.0,976.0,14.0,115.0,175.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,50,512,28.0,1450.0,3,183.0,1633.0,11.0,610.0,366.0,976.0,10.0,170.0,114.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,50,512,28.0,1450.0,4,244.0,1694.0,11.0,610.0,366.0,976.0,7.0,225.0,53.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,50,512,28.0,1450.0,5,305.0,1755.0,11.0,610.0,366.0,976.0,6.0,280.0,-8.0,0,logQP_boot 1755 > 1747
lattigo,16,32768,60,55,10,,2,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1450 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1450 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1450 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,17.0,2,2,13.0,55,512,28.0,1515.0,1,61.0,1576.0,11.0,610.0,366.0,976.0,28.0,60.0,171.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,55,512,28.0,1515.0,2,122.0,1637.0,11.0,610.0,366.0,976.0,14.0,115.0,110.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,55,512,28.0,1515.0,3,183.0,1698.0,11.0,610.0,366.0,976.0,10.0,170.0,49.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,55,512,28.0,1515.0,4,244.0,1759.0,11.0,610.0,366.0,976.0,7.0,225.0,-12.0,0,logQP_boot 1759 > 1747
lattigo,16,32768,60,55,10,,2,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1515 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1515 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1515 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1515 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,17.0,2,2,13.0,60,512,28.0,1580.0,1,61.0,1641.0,11.0,610.0,366.0,976.0,28.0,60.0,106.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,60,512,28.0,1580.0,2,122.0,1702.0,11.0,610.0,366.0,976.0,14.0,120.0,45.0,1,
lattigo,16,32768,60,55,10,17.0,2,2,13.0,60,512,28.0,1580.0,3,183.0,1763.0,11.0,610.0,366.0,976.0,10.0,180.0,-16.0,0,logQP_boot 1763 > 1747
lattigo,16,32768,60,55,10,,2,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1580 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1580 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1580 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1580 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1580 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,18.0,2,3,13.0,50,512,29.0,1489.0,1,61.0,1550.0,11.0,610.0,366.0,976.0,29.0,60.0,197.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,50,512,29.0,1489.0,2,122.0,1611.0,11.0,610.0,366.0,976.0,15.0,115.0,136.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,50,512,29.0,1489.0,3,183.0,1672.0,11.0,610.0,366.0,976.0,10.0,170.0,75.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,50,512,29.0,1489.0,4,244.0,1733.0,11.0,610.0,366.0,976.0,8.0,225.0,14.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,50,512,29.0,1489.0,5,305.0,1794.0,11.0,610.0,366.0,976.0,6.0,280.0,-47.0,0,logQP_boot 1794 > 1747
lattigo,16,32768,60,55,10,,2,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1489 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1489 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1489 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,18.0,2,3,13.0,55,512,29.0,1554.0,1,61.0,1615.0,11.0,610.0,366.0,976.0,29.0,60.0,132.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,55,512,29.0,1554.0,2,122.0,1676.0,11.0,610.0,366.0,976.0,15.0,115.0,71.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,55,512,29.0,1554.0,3,183.0,1737.0,11.0,610.0,366.0,976.0,10.0,170.0,10.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,55,512,29.0,1554.0,4,244.0,1798.0,11.0,610.0,366.0,976.0,8.0,225.0,-51.0,0,logQP_boot 1798 > 1747
lattigo,16,32768,60,55,10,,2,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1554 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1554 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1554 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1554 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,18.0,2,3,13.0,60,512,29.0,1619.0,1,61.0,1680.0,11.0,610.0,366.0,976.0,29.0,60.0,67.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,60,512,29.0,1619.0,2,122.0,1741.0,11.0,610.0,366.0,976.0,15.0,120.0,6.0,1,
lattigo,16,32768,60,55,10,18.0,2,3,13.0,60,512,29.0,1619.0,3,183.0,1802.0,11.0,610.0,366.0,976.0,10.0,180.0,-55.0,0,logQP_boot 1802 > 1747
lattigo,16,32768,60,55,10,,2,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1619 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1619 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1619 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1619 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1619 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,19.0,2,4,13.0,50,512,30.0,1528.0,1,61.0,1589.0,11.0,610.0,366.0,976.0,30.0,60.0,158.0,1,
lattigo,16,32768,60,55,10,19.0,2,4,13.0,50,512,30.0,1528.0,2,122.0,1650.0,11.0,610.0,366.0,976.0,15.0,115.0,97.0,1,
lattigo,16,32768,60,55,10,19.0,2,4,13.0,50,512,30.0,1528.0,3,183.0,1711.0,11.0,610.0,366.0,976.0,10.0,170.0,36.0,1,
lattigo,16,32768,60,55,10,19.0,2,4,13.0,50,512,30.0,1528.0,4,244.0,1772.0,11.0,610.0,366.0,976.0,8.0,225.0,-25.0,0,logQP_boot 1772 > 1747
lattigo,16,32768,60,55,10,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1528 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1528 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1528 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1528 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,19.0,2,4,13.0,55,512,30.0,1593.0,1,61.0,1654.0,11.0,610.0,366.0,976.0,30.0,60.0,93.0,1,
lattigo,16,32768,60,55,10,19.0,2,4,13.0,55,512,30.0,1593.0,2,122.0,1715.0,11.0,610.0,366.0,976.0,15.0,115.0,32.0,1,
lattigo,16,32768,60,55,10,19.0,2,4,13.0,55,512,30.0,1593.0,3,183.0,1776.0,11.0,610.0,366.0,976.0,10.0,170.0,-29.0,0,logQP_boot 1776 > 1747
lattigo,16,32768,60,55,10,,2,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1593 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1593 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1593 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1593 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1593 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,19.0,2,4,13.0,60,512,30.0,1658.0,1,61.0,1719.0,11.0,610.0,366.0,976.0,30.0,60.0,28.0,1,
lattigo,16,32768,60,55,10,19.0,2,4,13.0,60,512,30.0,1658.0,2,122.0,1780.0,11.0,610.0,366.0,976.0,15.0,120.0,-33.0,0,logQP_boot 1780 > 1747
lattigo,16,32768,60,55,10,,2,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1658 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1658 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1658 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1658 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1658 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1658 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,18.0,3,2,13.0,50,512,29.0,1506.0,1,61.0,1567.0,11.0,610.0,366.0,976.0,29.0,60.0,180.0,1,
lattigo,16,32768,60,55,10,18.0,3,2,13.0,50,512,29.0,1506.0,2,122.0,1628.0,11.0,610.0,366.0,976.0,15.0,115.0,119.0,1,
lattigo,16,32768,60,55,10,18.0,3,2,13.0,50,512,29.0,1506.0,3,183.0,1689.0,11.0,610.0,366.0,976.0,10.0,170.0,58.0,1,
lattigo,16,32768,60,55,10,18.0,3,2,13.0,50,512,29.0,1506.0,4,244.0,1750.0,11.0,610.0,366.0,976.0,8.0,225.0,-3.0,0,logQP_boot 1750 > 1747
lattigo,16,32768,60,55,10,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1506 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1506 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1506 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1506 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,18.0,3,2,13.0,55,512,29.0,1571.0,1,61.0,1632.0,11.0,610.0,366.0,976.0,29.0,60.0,115.0,1,
lattigo,16,32768,60,55,10,18.0,3,2,13.0,55,512,29.0,1571.0,2,122.0,1693.0,11.0,610.0,366.0,976.0,15.0,115.0,54.0,1,
lattigo,16,32768,60,55,10,18.0,3,2,13.0,55,512,29.0,1571.0,3,183.0,1754.0,11.0,610.0,366.0,976.0,10.0,170.0,-7.0,0,logQP_boot 1754 > 1747
lattigo,16,32768,60,55,10,,3,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1571 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1571 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1571 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1571 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1571 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,18.0,3,2,13.0,60,512,29.0,1636.0,1,61.0,1697.0,11.0,610.0,366.0,976.0,29.0,60.0,50.0,1,
lattigo,16,32768,60,55,10,18.0,3,2,13.0,60,512,29.0,1636.0,2,122.0,1758.0,11.0,610.0,366.0,976.0,15.0,120.0,-11.0,0,logQP_boot 1758 > 1747
lattigo,16,32768,60,55,10,,3,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1636 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1636 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1636 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1636 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1636 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1636 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,19.0,3,3,13.0,50,512,30.0,1545.0,1,61.0,1606.0,11.0,610.0,366.0,976.0,30.0,60.0,141.0,1,
lattigo,16,32768,60,55,10,19.0,3,3,13.0,50,512,30.0,1545.0,2,122.0,1667.0,11.0,610.0,366.0,976.0,15.0,115.0,80.0,1,
lattigo,16,32768,60,55,10,19.0,3,3,13.0,50,512,30.0,1545.0,3,183.0,1728.0,11.0,610.0,366.0,976.0,10.0,170.0,19.0,1,
lattigo,16,32768,60,55,10,19.0,3,3,13.0,50,512,30.0,1545.0,4,244.0,1789.0,11.0,610.0,366.0,976.0,8.0,225.0,-42.0,0,logQP_boot 1789 > 1747
lattigo,16,32768,60,55,10,,3,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1545 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1545 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,60,55,10,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1545 + logP 427 > 1747+61 → 미생성
