library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
openfhe,16,32768,55,55,7,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1320 + 예측 logP 1320 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1320 + 예측 logP 660 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1320 + 예측 logP 660 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,7,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1320 + 예측 logP 660 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,8,480,1800,4,220,480,700,3,441,-53,0,logQP_boot 1800 > 1747
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,8,480,1800,6,330,480,810,3,441,-53,0,logQP_boot 1800 > 1747
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,8,480,1800,8,440,480,920,3,441,-53,0,logQP_boot 1800 > 1747
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,6,360,1680,4,220,360,580,4,331,67,1,
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,6,360,1680,6,330,360,690,4,331,67,1,
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,6,360,1680,8,440,360,800,4,331,67,1,
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,5,300,1620,4,220,300,520,5,276,127,1,
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,5,300,1620,6,330,300,630,5,276,127,1,
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,5,300,1620,8,440,300,740,5,276,127,1,
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,4,240,1560,4,220,240,460,6,221,187,1,
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,4,240,1560,6,330,240,570,6,221,187,1,
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,4,240,1560,8,440,240,680,6,221,187,1,
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,3,180,1500,4,220,180,400,8,166,247,1,
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,3,180,1500,6,330,180,510,8,166,247,1,
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,3,180,1500,8,440,180,620,8,166,247,1,
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,2,120,1440,4,220,120,340,12,111,307,1,
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,2,120,1440,6,330,120,450,12,111,307,1,
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,2,120,1440,8,440,120,560,12,111,307,1,
openfhe,16,32768,55,55,3,20,3,3,14,512,24,1320,1,60,1380,4,220,60,280,24,56,367,1,
openfhe,16,32768,55,55,5,18,2,2,14,512,24,1320,1,60,1380,6,330,60,390,24,56,367,1,
openfhe,16,32768,55,55,7,16,1,1,14,512,24,1320,1,60,1380,8,440,60,500,24,56,367,1,
openfhe,16,32768,55,55,3,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1375 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,21,3,4,14,512,25,1375,7,420,1795,4,220,420,640,4,386,-48,0,logQP_boot 1795 > 1747
openfhe,16,32768,55,55,3,21,4,3,14,512,25,1375,7,420,1795,4,220,420,640,4,386,-48,0,logQP_boot 1795 > 1747
openfhe,16,32768,55,55,4,20,3,3,14,512,25,1375,7,420,1795,5,275,420,695,4,386,-48,0,logQP_boot 1795 > 1747
openfhe,16,32768,55,55,6,18,2,2,14,512,25,1375,7,420,1795,7,385,420,805,4,386,-48,0,logQP_boot 1795 > 1747
openfhe,16,32768,55,55,8,16,1,1,14,512,25,1375,7,420,1795,9,495,420,915,4,386,-48,0,logQP_boot 1795 > 1747
openfhe,16,32768,55,55,3,21,3,4,14,512,25,1375,5,300,1675,4,220,300,520,5,276,72,1,
openfhe,16,32768,55,55,3,21,4,3,14,512,25,1375,5,300,1675,4,220,300,520,5,276,72,1,
openfhe,16,32768,55,55,4,20,3,3,14,512,25,1375,5,300,1675,5,275,300,575,5,276,72,1,
openfhe,16,32768,55,55,6,18,2,2,14,512,25,1375,5,300,1675,7,385,300,685,5,276,72,1,
openfhe,16,32768,55,55,8,16,1,1,14,512,25,1375,5,300,1675,9,495,300,795,5,276,72,1,
openfhe,16,32768,55,55,3,21,3,4,14,512,25,1375,4,240,1615,4,220,240,460,7,221,132,1,
openfhe,16,32768,55,55,3,21,4,3,14,512,25,1375,4,240,1615,4,220,240,460,7,221,132,1,
openfhe,16,32768,55,55,4,20,3,3,14,512,25,1375,4,240,1615,5,275,240,515,7,221,132,1,
openfhe,16,32768,55,55,6,18,2,2,14,512,25,1375,4,240,1615,7,385,240,625,7,221,132,1,
openfhe,16,32768,55,55,8,16,1,1,14,512,25,1375,4,240,1615,9,495,240,735,7,221,132,1,
openfhe,16,32768,55,55,3,21,3,4,14,512,25,1375,3,180,1555,4,220,180,400,9,166,192,1,
openfhe,16,32768,55,55,3,21,4,3,14,512,25,1375,3,180,1555,4,220,180,400,9,166,192,1,
openfhe,16,32768,55,55,4,20,3,3,14,512,25,1375,3,180,1555,5,275,180,455,9,166,192,1,
openfhe,16,32768,55,55,6,18,2,2,14,512,25,1375,3,180,1555,7,385,180,565,9,166,192,1,
openfhe,16,32768,55,55,8,16,1,1,14,512,25,1375,3,180,1555,9,495,180,675,9,166,192,1,
openfhe,16,32768,55,55,3,21,3,4,14,512,25,1375,2,120,1495,4,220,120,340,13,111,252,1,
openfhe,16,32768,55,55,3,21,4,3,14,512,25,1375,2,120,1495,4,220,120,340,13,111,252,1,
openfhe,16,32768,55,55,4,20,3,3,14,512,25,1375,2,120,1495,5,275,120,395,13,111,252,1,
openfhe,16,32768,55,55,6,18,2,2,14,512,25,1375,2,120,1495,7,385,120,505,13,111,252,1,
openfhe,16,32768,55,55,8,16,1,1,14,512,25,1375,2,120,1495,9,495,120,615,13,111,252,1,
openfhe,16,32768,55,55,3,21,3,4,14,512,25,1375,1,60,1435,4,220,60,280,25,56,312,1,
openfhe,16,32768,55,55,3,21,4,3,14,512,25,1375,1,60,1435,4,220,60,280,25,56,312,1,
openfhe,16,32768,55,55,4,20,3,3,14,512,25,1375,1,60,1435,5,275,60,335,25,56,312,1,
openfhe,16,32768,55,55,6,18,2,2,14,512,25,1375,1,60,1435,7,385,60,445,25,56,312,1,
openfhe,16,32768,55,55,8,16,1,1,14,512,25,1375,1,60,1435,9,495,60,555,25,56,312,1,
openfhe,16,32768,55,55,3,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,7,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,9,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,7,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,9,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,22,4,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,7,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,9,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,22,4,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,3,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,21,4,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,20,3,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,7,18,2,2,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,9,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1430 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,3,22,4,4,14,512,26,1430,6,360,1790,4,220,360,580,5,331,-43,0,logQP_boot 1790 > 1747
openfhe,16,32768,55,55,4,21,3,4,14,512,26,1430,6,360,1790,5,275,360,635,5,331,-43,0,logQP_boot 1790 > 1747
openfhe,16,32768,55,55,4,21,4,3,14,512,26,1430,6,360,1790,5,275,360,635,5,331,-43,0,logQP_boot 1790 > 1747
openfhe,16,32768,55,55,5,20,3,3,14,512,26,1430,6,360,1790,6,330,360,690,5,331,-43,0,logQP_boot 1790 > 1747
openfhe,16,32768,55,55,7,18,2,2,14,512,26,1430,6,360,1790,8,440,360,800,5,331,-43,0,logQP_boot 1790 > 1747
openfhe,16,32768,55,55,9,16,1,1,14,512,26,1430,6,360,1790,10,550,360,910,5,331,-43,0,logQP_boot 1790 > 1747
openfhe,16,32768,55,55,3,22,4,4,14,512,26,1430,5,300,1730,4,220,300,520,6,276,17,1,
openfhe,16,32768,55,55,4,21,3,4,14,512,26,1430,5,300,1730,5,275,300,575,6,276,17,1,
openfhe,16,32768,55,55,4,21,4,3,14,512,26,1430,5,300,1730,5,275,300,575,6,276,17,1,
openfhe,16,32768,55,55,5,20,3,3,14,512,26,1430,5,300,1730,6,330,300,630,6,276,17,1,
openfhe,16,32768,55,55,7,18,2,2,14,512,26,1430,5,300,1730,8,440,300,740,6,276,17,1,
openfhe,16,32768,55,55,9,16,1,1,14,512,26,1430,5,300,1730,10,550,300,850,6,276,17,1,
openfhe,16,32768,55,55,3,22,4,4,14,512,26,1430,4,240,1670,4,220,240,460,7,221,77,1,
openfhe,16,32768,55,55,4,21,3,4,14,512,26,1430,4,240,1670,5,275,240,515,7,221,77,1,
openfhe,16,32768,55,55,4,21,4,3,14,512,26,1430,4,240,1670,5,275,240,515,7,221,77,1,
openfhe,16,32768,55,55,5,20,3,3,14,512,26,1430,4,240,1670,6,330,240,570,7,221,77,1,
openfhe,16,32768,55,55,7,18,2,2,14,512,26,1430,4,240,1670,8,440,240,680,7,221,77,1,
openfhe,16,32768,55,55,9,16,1,1,14,512,26,1430,4,240,1670,10,550,240,790,7,221,77,1,
openfhe,16,32768,55,55,3,22,4,4,14,512,26,1430,3,180,1610,4,220,180,400,9,166,137,1,
openfhe,16,32768,55,55,4,21,3,4,14,512,26,1430,3,180,1610,5,275,180,455,9,166,137,1,
openfhe,16,32768,55,55,4,21,4,3,14,512,26,1430,3,180,1610,5,275,180,455,9,166,137,1,
openfhe,16,32768,55,55,5,20,3,3,14,512,26,1430,3,180,1610,6,330,180,510,9,166,137,1,
openfhe,16,32768,55,55,7,18,2,2,14,512,26,1430,3,180,1610,8,440,180,620,9,166,137,1,
openfhe,16,32768,55,55,9,16,1,1,14,512,26,1430,3,180,1610,10,550,180,730,9,166,137,1,
openfhe,16,32768,55,55,3,22,4,4,14,512,26,1430,2,120,1550,4,220,120,340,13,111,197,1,
openfhe,16,32768,55,55,4,21,3,4,14,512,26,1430,2,120,1550,5,275,120,395,13,111,197,1,
openfhe,16,32768,55,55,4,21,4,3,14,512,26,1430,2,120,1550,5,275,120,395,13,111,197,1,
openfhe,16,32768,55,55,5,20,3,3,14,512,26,1430,2,120,1550,6,330,120,450,13,111,197,1,
openfhe,16,32768,55,55,7,18,2,2,14,512,26,1430,2,120,1550,8,440,120,560,13,111,197,1,
openfhe,16,32768,55,55,9,16,1,1,14,512,26,1430,2,120,1550,10,550,120,670,13,111,197,1,
openfhe,16,32768,55,55,3,22,4,4,14,512,26,1430,1,60,1490,4,220,60,280,26,56,257,1,
openfhe,16,32768,55,55,4,21,3,4,14,512,26,1430,1,60,1490,5,275,60,335,26,56,257,1,
openfhe,16,32768,55,55,4,21,4,3,14,512,26,1430,1,60,1490,5,275,60,335,26,56,257,1,
openfhe,16,32768,55,55,5,20,3,3,14,512,26,1430,1,60,1490,6,330,60,390,26,56,257,1,
openfhe,16,32768,55,55,7,18,2,2,14,512,26,1430,1,60,1490,8,440,60,500,26,56,257,1,
openfhe,16,32768,55,55,9,16,1,1,14,512,26,1430,1,60,1490,10,550,60,610,26,56,257,1,
openfhe,16,32768,55,55,4,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 1500 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 1500 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 1500 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 1500 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 1500 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,10,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 1500 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,10,16,1,1,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,22,4,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,18,2,2,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,10,16,1,1,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,22,4,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,3,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,4,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,20,3,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,18,2,2,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,10,16,1,1,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,22,4,4,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,3,4,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,5,21,4,3,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,6,20,3,3,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,8,18,2,2,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,10,16,1,1,14,512,,,,,,,,,,5,,,0,예측 탈락(§8.5 규칙4): logQ 1485 + 예측 logP 360 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,55,55,4,22,4,4,14,512,27,1485,5,300,1785,5,275,300,575,6,276,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,55,55,5,21,3,4,14,512,27,1485,5,300,1785,6,330,300,630,6,276,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,55,55,5,21,4,3,14,512,27,1485,5,300,1785,6,330,300,630,6,276,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,55,55,6,20,3,3,14,512,27,1485,5,300,1785,7,385,300,685,6,276,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,55,55,8,18,2,2,14,512,27,1485,5,300,1785,9,495,300,795,6,276,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,55,55,10,16,1,1,14,512,27,1485,5,300,1785,11,605,300,905,6,276,-38,0,logQP_boot 1785 > 1747
openfhe,16,32768,55,55,4,22,4,4,14,512,27,1485,4,240,1725,5,275,240,515,7,221,22,1,
openfhe,16,32768,55,55,5,21,3,4,14,512,27,1485,4,240,1725,6,330,240,570,7,221,22,1,
openfhe,16,32768,55,55,5,21,4,3,14,512,27,1485,4,240,1725,6,330,240,570,7,221,22,1,
openfhe,16,32768,55,55,6,20,3,3,14,512,27,1485,4,240,1725,7,385,240,625,7,221,22,1,
openfhe,16,32768,55,55,8,18,2,2,14,512,27,1485,4,240,1725,9,495,240,735,7,221,22,1,
openfhe,16,32768,55,55,10,16,1,1,14,512,27,1485,4,240,1725,11,605,240,845,7,221,22,1,
openfhe,16,32768,55,55,4,22,4,4,14,512,27,1485,3,180,1665,5,275,180,455,9,166,82,1,
openfhe,16,32768,55,55,5,21,3,4,14,512,27,1485,3,180,1665,6,330,180,510,9,166,82,1,
openfhe,16,32768,55,55,5,21,4,3,14,512,27,1485,3,180,1665,6,330,180,510,9,166,82,1,
openfhe,16,32768,55,55,6,20,3,3,14,512,27,1485,3,180,1665,7,385,180,565,9,166,82,1,
openfhe,16,32768,55,55,8,18,2,2,14,512,27,1485,3,180,1665,9,495,180,675,9,166,82,1,
openfhe,16,32768,55,55,10,16,1,1,14,512,27,1485,3,180,1665,11,605,180,785,9,166,82,1,
openfhe,16,32768,55,55,4,22,4,4,14,512,27,1485,2,120,1605,5,275,120,395,14,111,142,1,
openfhe,16,32768,55,55,5,21,3,4,14,512,27,1485,2,120,1605,6,330,120,450,14,111,142,1,
openfhe,16,32768,55,55,5,21,4,3,14,512,27,1485,2,120,1605,6,330,120,450,14,111,142,1,
openfhe,16,32768,55,55,6,20,3,3,14,512,27,1485,2,120,1605,7,385,120,505,14,111,142,1,
openfhe,16,32768,55,55,8,18,2,2,14,512,27,1485,2,120,1605,9,495,120,615,14,111,142,1,
openfhe,16,32768,55,55,10,16,1,1,14,512,27,1485,2,120,1605,11,605,120,725,14,111,142,1,
openfhe,16,32768,55,55,4,22,4,4,14,512,27,1485,1,60,1545,5,275,60,335,27,56,202,1,
openfhe,16,32768,55,55,5,21,3,4,14,512,27,1485,1,60,1545,6,330,60,390,27,56,202,1,
openfhe,16,32768,55,55,5,21,4,3,14,512,27,1485,1,60,1545,6,330,60,390,27,56,202,1,
openfhe,16,32768,55,55,6,20,3,3,14,512,27,1485,1,60,1545,7,385,60,445,27,56,202,1,
openfhe,16,32768,55,55,8,18,2,2,14,512,27,1485,1,60,1545,9,495,60,555,27,56,202,1,
openfhe,16,32768,55,55,10,16,1,1,14,512,27,1485,1,60,1545,11,605,60,665,27,56,202,1,
openfhe,16,32768,55,55,5,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1540 + 예측 logP 1560 > 1747+60 → 컨텍스트 미생성
